username,timestamp,tweet,retweetcount,lon,lat,country,name,address,type,placeURL
PrObLeM_WoLf,41673.39306,"RT @MichelleJadeC: RT for 25 free follows. These are my accounts from Christmas, but their names are 'I Love You' now. Be patient xx http:/",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
sirmartyr,41673.39306,@northshorejoey @bcbeautygirl my 7th trip to NYC. never fails to amaze me the awesome food. we went to watch the 2 outdoor hockey games tho,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
esbarnardmn,41673.39306,RT @UniteBlueWI: Mary Burke backs minimum wage hike Scott Walker calls 'job-killing' http://t.co/cbM0GdJSOQ #UniteBlue #RaiseTheWage http:/,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
hjjohnson73,41673.39306,Snow,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
misstraycee69,41673.39306,RT @RavenFans: Retweet&Favorite if you are ready for the 2014-2015 NFL Baltimore Raven football season #RavensNation,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BrittMiles87,41673.39306,I'll be here by the ocean just waiting for proof that there's sunsets and silhouette dreams.#MaydayParade #alessoninromantics,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
PhilCooke,41673.39306,Do you live intentionally?  Heres why it matters:https://t.co/3fJsXzFwCp,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
JaOAverruncus,41673.39306,RT @SpringNews_TV:  !      http://t.co/qB9iYyqn5D #springnews http://t.co/VYNR3iWfDW,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
SandraNZhs3,41673.39306,"Brigham Young Football Live - Sports Radio, Schedule and Scores: Download the Brigham Young Football Live - Sp... http://t.co/NTV6S8m1pz",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
yosoychris32,41673.39306,RT @NlKE_GIVEAWAYS: Free Lebron X's?1) RT 2) follow me3) follow @DriveOfAthletes Winner will be announced when we hit 5k followers! htt,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BobbyAlberino,41673.39306,I miss football more and more every day ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BIGBOYZMUSIC,41673.39306,BIGBOYZMUSIC: Nas Performs at Hennessy Super Bowl Party #SuperBowl #HennessyxNas http://t.co/ErGlQBO09i,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
catg125,41673.39306,RT @iJesseWilliams: Congrats to the Seattle Grace Mercy West Grey Sloan Memorial Seahawks!  #SuperBowl #FreeSurgeriesAllYear!!,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
CarlBeviere,41673.39306,"RT @sbhsbh: Social Media News Ticker: Facebook Launches Paper, Twitter Tweaks Homepage Search, Foursquare... http://t.co/TxlgoUalmo via @to",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
NewsMat0me,41673.39306, http://t.co/IQc7bkTkAw #News #matome,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
braarich,41673.39306,"do not be anxious about anything, but in everything by prayer and supplication with thanksgiving let your requests b http://t.co/JxQzrBbzRR",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
bohemian2012,41673.39306,[] NEWS:  http://t.co/mQpopLxhlr,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
armedia,41673.39306,#auspol Human Rights Commission boss denied access to Nauru - not her jurisdiction says @ScottMorrisonMP http://t.co/bguLta8v8D,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ChesCoLibrary,41673.39306,"Due to the weather, the Chester County and Henrietta Hankin Branch Libraries will open at 9:30 AM on Tuesday, February 4th.  Please be safe.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
GavinDeGrawCDA,41673.39306,"@GavinDeGrawFans Here's the link: http://t.co/uHl1ZwcWQJ Also April 11th, St. Louis. MO added",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
treythompson20,41673.39306,http://t.co/nCb5Bz1eFM if this dont get u fired up for football time in Tennessee u dont have a pulse. #Vols #GBO,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
__Cashley,41673.39306,"RT @DenzelxJames: I'm bad for you, yeah I'm just bad news.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
shellymoon17,41673.39306,"RT @ABoyNamedSue84: @TheCWW: Props to this guy https://t.co/ZPpinb1eUK Wow, this was at the #SuperBowl post game press conference.. @shel",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
heathborders,41673.39306,RT @GabayJonathan: Now the Broncos know how Lady Edith feels ALL the time,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
screamradius,41673.39306,"Catch up on local news from #Tampa, #Florida here! http://t.co/qV027YkLbK",0,-82.458366,27.946609,United States,"Tampa, FL",Unknown,city,https://api.twitter.com/1.1/geo/id/dc62519fda13b4ec.json
AntiLeftistsFas,41673.39306,Brits who fight in Syria face life in jail http://t.co/7cw77a8CxC,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
NoEmptyTalk,41673.39306,"When shit hits the fan in America its gonna be a blood bath, war torn countries in Africa gonna be like , ""Ddaaammnn!l",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
itedoyduroPayne,41673.39306,"RT @sandybeales: Saw the Superbowl show from @BrunoMars True performance, old school entertainment @jamareoartis smashing it as always http",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Livin_like_zae,41673.39306,RT @TylerL_Hoechlin: Also incredibly sad to hear the news about Phillip Seymour Hoffman. A truly brilliant talent that will be immeasurably,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
natalieemillerr,41673.39306,"@PicturesEarth: The ocean is a beautiful, frightening place http://t.co/7HOhIDlb5Othe ocean is like our mind, like the universe ",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Guips07,41673.39306,RT @xo_katieee_xo: What happened to the 100% chance of snow,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ahmadh_ts,41673.39306,"Air limbah pemukim Yahudi ""Israel"" menghancurkan lahan pertanian warga Palestina",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
FerCianca1D,41673.39306,"RT @sandybeales: Saw the Superbowl show from @BrunoMars True performance, old school entertainment @jamareoartis smashing it as always http",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Connvict17,41673.39306,I strongly suggest that everybody go watch Sports Illustrated Swim Suit Edition ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Xbox,41673.39306,@wuzup3724 You can see a lot of news about the free games here: http://t.co/DJxW5XjRnk,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
sithsodmg,41673.39306,Yum yum best ice cream in the world rite aid yep yep #riteaid #icecream #priceless #awesome @ Rite Aid http://t.co/V3WyHn2hNj,0,-120.4366297,34.916434,United States,"Santa Maria, CA",Unknown,city,https://api.twitter.com/1.1/geo/id/dee4ad8775ff8102.json
syukanshi_com,41673.39306,NEWS:  http://t.co/G7KEsrX293,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
kristifidler,41673.39306,But seriously I'm a mess so I'm gonna blame it on the weather cause *breaks out into song* this february darkness has me hating everyone,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
skye2earth,41673.39306,"RT @yozhie_DLR: ""Supreme excellence consists in breaking the enemy's resistance without fighting"" #TheArtOfWar #Investigate911",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
lovejapan8,41673.39306, - MSN http://t.co/IErNKEQfO0,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Pehle_RM,41673.39306,RT @KC_k8e: Dear Snow: Bring it. w/ @4HandsBrewery http://t.co/x9pEsSCLdw,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
batteryman29,41673.39306,"@jreineron7 JR, looking to go to Globe Travel Show this weekend, when's the bad weather arriving? Saturday or Sunday?",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
_DDannyBoy_,41673.39306,I'm ready for the sun good weather.. Too damn cold here I never want to see snow again in my life,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
nuresmx,41673.39306,RT @EXOffical: [HQ] 140126 Chanyeol @ Oak Valley Winter Festival (cr. yaqian) http://t.co/iroKXtwDW3,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
LivLoveLife_13,41673.39306,RT @KalifornaKlass: *buys myself a heart shaped box full of chocolate for valentines day*,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
OneBreezy93,41673.39306,Someone help me decide if I should go to sleep or just stay up. I really hope we don't have school tomorrow. Counting on this snow.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
HOTKOOLVICIOUS,41673.39306,Loving this hairstyle I would probably do it when the weather breaks http://t.co/KyrqOZG9LZ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ZahiriSports,41673.39306,"#Seahawks TE Zach Miller and DE Red Byrant will either be released, or asked to take a pay cut. Would be good value for other teams... #NFL",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
dselam,41673.39306,RT @sportingnews: Jared Lorenzen is somehow still playing football and OMG HE IS HUGE! http://t.co/lxBn1sCoIQ / http://t.co/U60K1TBcwE,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
RobGahagan13,41673.39306,I'm earning #mPOINTS Rewards in The Weather Channel. http://t.co/aOi3etjbD7,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
miikeysha,41673.39306,ah.mw 2 mm @bonlieu13:  miikeysha: lalaina  bonlieu13:miikeysha: swr.t6 news f al n andr  bonlieu13:  miikeysha: slut tout le mnd??sl n ...,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
LoL_Chimerola,41673.39306,Cul es tu desayuno favorito?  Tortitas con sirope de chocolate. http://t.co/dd2VMY30oD,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
D_Roo9,41673.39306,RT @EarlDibblesJr: An actor dies from a drug overdose. All over the news.A soldier dies protecting our freedom. Not even mentioned.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
garrettnednerb,41673.39306,#EsuranceSave30 go broncos,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jlittlestone,41673.39306,RT @FoodPornPhotos: Deep Fried Chocolate Chip Cookie Dough. http://t.co/CgFn04k8BR,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Meveland69,41673.39306,So glad we don't have to make up snow days this year,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
dreamteamdom,41673.39306,@Victorstergaard been hangin bro i miss football man. Are u playin baseball?,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
kayla_bo_bayla5,41673.39306,RT @corbin_james_: Can we have the warm weather back,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BriannaKempel,41673.39306,RT @kenzieeerose: 'Schools' has called me twice today and neither was telling me tomorrow's a snow day. Quit playin with me.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Brayden5xxx,41673.39306,http://t.co/u3SuxpTDza Newshttp://t.co/QwnmcAOCFA,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
PoliticalJones,41673.39306,EVERY WEEK on #AURN (@AURNOnline) National Radio Network reaches 20 million listeners. Visit http://t.co/mYPx1pHnxY #Content #Sports #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Brittanyyjoy,41673.39306,RT @faithcjohnson: I got 99 problems and having to read about ethnic conflict in Rwanda is every single one of em,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ShawSports,41673.39306,RT @BehindTheGloves: New fantasy #boxing game @ThrowdownFan begins Feb. 7  Behind The Gloves http://t.co/73JWMuJSHf,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
RhysBeauchamp,41673.39306,RT @TSBible: Joe Kinnear resigns as Newcastle director of football.. http://t.co/67VgD8FjHi,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BassFishinNNVA,41673.39306,RT @InnovativeReels: New video from Captain Butch at Yeah Right Charters! #MahiMahi #Fishing #Fish #charterfishing #ocean #saltwater #reel,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
cloudynovelli,41673.39306,"RT @imaginemrmoseby: Imagine teaching Mr.Moseby how to swim(even though black people can't swim,but you try anyways,because you love him) h",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
fbrown616,41673.39306,"RT @MikeCisternino: COO-ney, we won the game, FAIR and square. Now let's not take that for GRANTed. Like kids and their presents on CHRISTM",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
katiecrawford16,41673.39306,"@baileynicb: I've always thought that Valentine's Day is such a precious holiday. Even though it's slightly depressing, it's sweet",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
shilpi1997,41673.39306,RT @itsBroStinson: I'm not trying to impress you or anything but I can swim without floaties.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
SG_Mizzou15,41673.39306,Finding out we have a snow day tomorrow while eating chicken at Zaxby's! #LifeIsGood,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
brownbrumby,41673.39306,RT @RaisinaSeries: No Guj model for her!--Vasundhara Raje follows AAP model; orders conversion of buses into night shelters for homeless ht,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
KickAzz2009,41673.39306,I only knew 5 #Seahawks fans at the beginning of the year now there is about 100's haha,0,-111.9503375,33.42382569,United States,"Tempe, AZ",Unknown,city,https://api.twitter.com/1.1/geo/id/7cb7440bcf83d464.json
AnthonyAlphin,41673.39306,RT @VeritasMizzou: Tomorrow night's meeting is cancelled in lieu of the impending doomsday-polar-vortex-snow-explosion. RT pls,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
nurul_amieza,41673.39306,RT @InfiniteUpdates: [NEWS] This is Infinite first broadcast on February 6 http://t.co/rjPmXLC5uq (cr:ejanews) http://t.co/FbsHUDpCju,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
_hailes_,41673.39306,RT @LOHANTHONY: getting into a friendship you can't get out of is like being trapped inside a metal box and thrown into the ocean left to d,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
RacingTips_,41673.39306,RT @justhorseracing: Rain Affair primed for return #horseracing http://t.co/nwFX5ceWDX,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
namdepzai0601,41673.39306,"Vampire War for mobile: I just occupied a castle - go and get yours! Use my Buddy Code ""ys7yna"" for gift pack. http://t.co/MsFVkVgk2S",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
sparise11,41673.39306,"Don't rain on my parade, it's gonna glow in the dark",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ZacharyHohn8,41673.39306,RT @mbreidenbach: Duke fans we featured in fun photo story said overzealous security guard later tossed them out of Syracuse game http://t.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
nahnews,41673.39306,B   _    -  http://t.co/oaQld2GNZy,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
yokubari3,41673.39306, http://t.co/d43M8cfblW #2ch #news,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
avonsxperf,41673.39306,"RT @Justincrrew: BREAKING NEWS:""Justin Bieber wears the same clothing twice what has this come to"" http://t.co/FGKHDZuFkS",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ThinkingVegan,41673.39306,"RT @will_potter: ""I am now a scholar behind a desk, I just as easily could have found myself a 'terrorist' behind bars"" -@_rshapiro http://",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
barissaridede,41673.39306,Check out this great #audiojungle item - The King Crown https://t.co/8WfXUQno0e #aftereffects #logo #war http://t.co/QF0g1cGCJm,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
NuttingHostage,41673.39306,@GuyJunkerWTAE Bob Nutting working on another profitable season...http://t.co/2D0OTe3teh,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
nouispolaroids,41673.39306,2015 superbowl is coming to bay area!!!!!,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
narsaddict,41673.39306,I liked a @YouTube video from @unltdelizabeth http://t.co/Tam4FvdTBa Sad News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Meouse,41673.39306,@KSJILL Hood weather for cuddling with animal friends. http://t.co/kJPNtYtRux,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
AndyMurrayFans1,41673.39306,#Tennis #Hot #News Murray seals rare British Davis Cup win over US - Reuters http://t.co/g4c8g9h9dG #OpenFollow,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
WestportDV,41673.39306,Snow Won't Taper Off Until After Monday Evening Rush Hour In Westport http://t.co/TiH1QAZm2V,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Su2014B,41673.39306,"RT @ZenProverbs: ""Ten thousand flowers in spring, the moon in autumn, a cool breeze in summer, snow in winter."" ~Wu-men #quotes",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
IzaLujna,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
austinlambert_,41673.39306,Breaking Bad,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BrethrenTimes,41673.39306,"Hindi Publication: Sakshi, January 2014: Click on IMAGE to VIEW / DOWNLOAD PDF [Adelphoi News] http://t.co/nq4LZnJ1eI",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jairo_gross,41673.39306,(#TeambrianMundial)- Seahawks Ready to Start Work on Super Bowl Defense: Super Bowl-winni... http://t.co/G6DvEz26rw (#TeambrianMundial)-,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BearBl0ckkd,41673.39306,@BarRefaeli when i think of NYC in winter i imagine it snowing & i think of Home Alone 2.. was that a classic in ur house? it was in mine :),0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Dirrty_Fighterr,41673.39306,RT @nfl: The single most defining play from EVERY @SuperBowl: http://t.co/Rlfxuz5SBt,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
SyahfranS,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ESiegu,41673.39306,RT @filmonlive: Doin it Elvis style  Hoffman kicks the bucket in the bathroom  GingerClam's Celebrity Gossip News & Live TV http://t.co/,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
fahmumagazine,41673.39306,"Berdalih Ganggu Pemukim Yahudi, Israel Larang Azan http://t.co/NTw3NvzNVB",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BarbaraGzAcD,41673.39306,~Brand New~ Rainbow Loom Ocean Blue Jelly Rubber Bands Refill + C-clips: ~Brand New~ Rainbow Loom Ocean Blue J... http://t.co/4uTtZx9aFR,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Bspenccc,41673.39306,RT @Breezyblake23: @Bspenccc: Since I work at peterbrooke too blake is gonna get some nice chocolate for valentines day ahah,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
papaladu,41673.39306, - MSN http://t.co/9cJUH4WY3S,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
JohnBogea,41673.39306,Cena headbanger de Botsuana (frica). Tr00-headbanger-western-war. http://t.co/Wo016ucpPn,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Kraig_Ratcliff,41673.39306,Iv never had a blizzard from DQ...,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
CharelGrimes,41673.39306,Grimes Promotions Daily News is out! http://t.co/nxhjvU9aBb Stories via @StreetExecs @FOCUS_ON_RISK,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
GrangerTalley,41673.39306,RT @WarsUniform: This one is hard....#UNC #TCU #football FAV: UNCRT: TCU http://t.co/QFIZv7NH5c,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
aidansyahm11,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
courtneydefalco,41673.39306,I'm not meant for cold weather,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
1klexus_,41673.39306,candy rain// soul for real,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Crona_XxX,41673.39306,RT @LaceySturm: @goldieblox: Enthusiasm is to passion as rain is to a tree; it can't grow w/out it. http://t.co/yl7Iqmw1wz @jasminetatert,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
_xvnk,41673.39306,RT @uhmiily_90: *prays that there's a blizzard during the night so that we don't go to school tomorrow*,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
RestianaAndini,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
food4max,41673.39306,RT @KentonGewecke: I completely agree with the decision from @Mizzou on this snow day. They are avoiding a repeat of last year's chaos. #Go,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
DigiBridgeSM,41673.39306,RT @SPEAKEASYCM: What was your favorite #Superbowl commercial?  #SuperBowl #ContentMarketing #SocialMediaMarketing http://t.co/EzwK13dZvf,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
CarlBeviere,41673.39306,RT @__CCE: What nonsense.  I totally got on the bandwagon because of @LisaKirbie! http://t.co/fSJ1FfjINl #MalesCompeteFemalesAccomplish #to,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Jeffandsimon,41673.39306,#Assad regime forced 2 negotiate in #geneva2 II talks: opposition @Skynews #Iran #Syria @Free_Media_Hub #Bashar http://t.co/n4TqtOEvoB,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
HaniaFauzia,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
renobastian111,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
SaidaSofie,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ShelbyLynnae23,41673.39306,"RT @mary_cordon: Snow day Wednesday?? Come on, we gotta keep the streak going of not having a full week of school!!",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
JonathanM_19,41673.39306,I hope we have a snow day this week ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
FatimahXzVb,41673.39306,"Brigham Young Football Live - Sports Radio, Schedule and Scores: Download the Brigham Young Football Live - Sp... http://t.co/gbeWrZzFfA",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
FaidaAdelia,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
elianna____,41673.39306,@faabalexia: baseball or football or soccer or lacrosse player ill say yes ayy,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
zQueal,41673.39306,"Only 8 more days till Love Death Immortality drops, and I feel like a little kid the week before Christmas.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
pioneersquare,41673.39306,RT @SeaTacAirport: Welcome home #SuperBowlChamps! Amazing work @Seahawks and @PeteCarroll! http://t.co/iKNwxWubu4,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
LeeField29,41673.39306,"Waiting for you is like waiting for rain in this drought, useless and disappointing",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
bbwraven,41673.39306,@MeggsT just had top ramen & a frozen tamale from Xmas. #presxswdinner,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BIGBOYZMUSIC,41673.39306,BIGBOYZMUSIC: Drake Performs Mine and Dont You Have A Man at Revolt Superbowl Party [VIDEO] http://t.co/TQm2c9HNbi,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Hazem_khallaf,41673.39306,RT @RUNyrWorld: Good morning Runners :) #Today #Gatheriin #FirstWalk #31thJan #MaraThon,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
pu_olivia,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
3000_emh,41673.39306,RT @NaganumaTakeshi: No.1  http://t.co/oA3x0fVook 2 http://t.co/53iYNOOsEQ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
EpsomHandicap,41673.39306,RT @justhorseracing: Rain Affair primed for return #horseracing http://t.co/nwFX5ceWDX,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
daniellasoccer6,41673.39306,I love the snow ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
mocachota,41673.39306,RT @DI_INAction: Menunggu Merpati tinggal nama http://t.co/y40QTIvWO8  Dahlan Iskan #News,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
AshtonftSelena,41673.39306,"Un chocolate caliente, un capuchino y un toyito, voy a vomitar o algo, ah.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
itsmallorybro,41673.39306,"RT @xoxpaige_: hey Mallory, for valentines day I want chocolate covered strawberries, cookies, and pretzel m&m's  thanks love",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
PicayuneMS,41673.39306,Jackson County sheriff's new civil defense officer started days before the winter blast. He said the storm proved... http://t.co/0UjPRQB79U,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
FireCrotch58,41673.39306,@hradekbr @KenCarman #23 jersey = camp toilet paper on an August afternoon,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
DouchyTomBrady,41673.39306,#Spam RT @TheDavidBarry #hockey > #SuperBowl http://t.co/PjNVjyS2Ys,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Greenleafmag,41673.39306,@MissBeeLurch  HEY FAM! Tune in to Green Leaf News 10:30pm est 714-868-0228  http://t.co/yeo1ij1u39  Woman Strangled By Own Scarf,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jetcitystar,41673.39306,"RT @cbsnewspath: Right now on the #LiveChannel: The #Seahawks arrive back in Seattle, WA. (Video Courtesy: @KIRO7Seattle) http://t.co/EK501",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ATM_Bone,41673.39306,"RT @ClassicTwenty3: GSU's Basketball team winning streak is equivalent to the losing streak of the football team. Funny thing is, basketbal",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Nachumlist,41673.39306,Welcome Janet: Worst February Start For Stocks In 32 Years  http://t.co/8e7hWyEqe2,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
stefffff_u,41673.39306,RT @hugs_and_LYSS: all this talk of snow is such a tease,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
NewsJustNow,41673.39306,Obama administration disputes Republicans' account of U.S. policy on Syria http://t.co/6X2ieEejFo,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
roncicalese,41673.39306,"RT @mikejurecki: Seahawks will open up the NFL season on Sept 4th home opponents 49ers, Rams, Cards, Cowboys, Giants, Packers, Broncos & Ra",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
lilhannahh5,41673.39306,RT @jessicaalynn97: I bet popcorn would be good covered in yum yum sauce...,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
